labelcode,cutword
67,事業單位 首次 登錄 系統 時 密碼 為何 填表人 密碼 移交 下來 應 處理
67,請問 線上 填表 一定 郵寄 資料 在線 看見 填表 欄位
67,勞工保險 證 字號 碼 行業標準 分類 號碼 那裡查
67,職業 災害 統計表 主管機關 退件 功能 項目 修改
67,填表 完成 後 無法 查詢
67,發生 職災 按下 新增 罹災 資料 按鈕 後 系統 動作
67,四月份 輸入 完畢 無法 及時 查詢 是否 輸入 成功 請問 多久 後 查 資料
67,得知 年度 公司 需 申報 職業 災害 登入 系統 後 統計表 填寫 功能 項目 無 新增 資料 功能 新增 資料
67,網路 每月 填寫 員工 職業 災害 資料 表
67,公司 年 月份 職災 案件 請假 中 系統 已經 無法 修改 請問 修正 日數
67,錯誤 資料 已 發出 無法 修改
67,請問 全 公司 事業單位 工廠 辦公室 已經 分別 申報 職業 災害 統計 總 機構 是否 還要 每月 再次 申報 職業 災害 統計 包含 所有 工廠 辦公室 資料 一次
67,員工 發生 交通 意外 職業 災害 名 員工 在家 休養 中 預計 上班 病情 而定 月 是否 發生 屬失 傷害 職業 災害 如寫 失能 傷害 損失 日數 無法 得知 請 協助 填報
67,事業 設有 總 機構 應 填報 地區 事業單位 職業 災害 資料
67,公司 勞工 人數 人 需要 上網 申報 職業 災害 統計 相關 法規 查詢
67,暫時 全失 傷害 損失 日數 填寫
67,失能 傷害 損失 日數 填算
67,員工 上下班 途中 發生 交通事故 有失 情況 是否 須 填報 職災 統計表
67,進行 室內 裝修 作業 時 安全 防護 應 注意 事項
67,室內 裝修 工程 應 預防 割傷
67,室內 裝修 工程 預防 感電 災害
67,室內 裝修 工程 火災 預防 注意 事項
67,應 進行 安全 屋頂 拆除 作業
67,颱風 來襲 營造 工地 應 避免 工安 災害
67,何要 接受 職業 安全衛生 教育 訓練
67,雇主 安排 教育 訓練 工作者 一定 受訓
67,事業單位 辦理 網路 教學 可否 視為 安全衛生 教育 訓練
67,起重機 吊桿 搭乘 設備 懸掛 裝置 皆 原廠 進口 已 標示 可乘 載重量 人數 是否 須 再經 專業 機構 簽認 計算 安全係數 低於 注意事項 規定值 限載 員額 超過 人 應 處理
67,吊掛式 搭乘 設備 頂部 設置 防止 搭乘 設備 人員 受 飛落 物 掉落 物撞 防護 設備 內部 淨 高度 應 允許 作業 人員 挺直 站立 是否 參考 高度 供 依循
67,使用 吊掛式 搭乘 設備 時 應將 安全 索掛 置於 吊鉤 槽輪 上方 搭乘 設備 安全 位置 使 勞工 確實 配帶 安全帶 鉤掛 搭乘 設備 使用 主 吊鉤 鋼索 掛數 吊掛 搭乘 設備 時 上述 安全 索掛 置 位置 應 固定
67,目前 中央 主管機關 指定 起重 升降機 具 安全 規則 條第 項 款 認可 專業 機構
67,起重機 具 檢查 合格證 補發 事章
67,何謂 危險性 工作 場所 審查 暨 檢查 辦法 中之丁類 危險性 工作 場所
67,勞動 檢查 機構 實施 檢查 後 事業單位 違反 職業 安全衛生 法令 時 事業單位 遭受 行政處分
67,局限 空間 為何 造成 缺氧
67,局限 空間 作業 場所 危害 預防措施
67,何謂 局限 空間
67,局限 空間 主要 作業 場所
67,局限 空間 危害
67,何謂 缺氧 危險 作業
67,發生 局限 空間 缺氧 中毒 時 應該 處理
67,危險性 機械 設備 合格證 之換發
67,固定式 起重機 定期檢查 否免 實施 荷重 試驗
67,吊掛 作業 安全 上應 注意 事項
67,移動式 起重機 使用 檢查 定期檢查 時所採 額定 荷重 疑義
67,起重機 具 空載 行駛 時 是否 須 指派 人員 指揮
67,道路 拖吊車 是否 屬 職業 安全 衛生法 條 所稱 危險性 機械
67,職業 災害 報案 規範 為何
67,勞工 疑似 罹患 職業病 時 應 處理
67,健康檢查 規範 為何
67,安全衛生 人員 規範 為何
67,勞動 檢查法 規定 事業單位 應行 公告 事項 為何
67,挖土機 履帶式 起重機 司機 駕駛室 操作 機具 時 是否 戴用 安全帽
67,急救 人員 規範 為何
67,勞工 教育 訓練 規範 為何
67,職業 災害 統計 規範 為何
67,認定 職業 疾病 應 檢附 資料 為何
67,職業 災害 勞工 保護法 特色 為何
67,職業 災害 勞工 保護法 適用 期限
67,職業 災害 勞工 保護法 施行 後 雇主 勞工 是否 須 繳交 保險費
67,職業 災害 勞工 保護法 遭受 職業 災害 勞工 是否 加入 勞工保險 均予 補助 是否 造成 雇主 參加 勞工保險
67,勞工 遭遇 職業 災害 雇主 未為 勞工 加入 勞工保險 未 勞動基準 法 規定 職業 災害 補償 時 職業 災害 勞工 提供 補助 雇主 是否 遭受 處罰
67,勞工 發生 職業 災害 領取 職業 災害 勞工 保護法 補助 需 符合 條件 申請 補助 受理 單位 為何
67,申請 職業 疾病 生活 津貼 應 具備 條件 補助 標準 為何
67,申請 身體 障害 生活 津貼 應 具備 條件 補助 標準 為何
67,勞工 發生 職業 災害 參加 職業 訓練 期間 未 請領 生活 津貼 法令 請領 訓練 補助 津貼 可否 申請 生活 津貼 補助 標準 為何
67,勞工 遭遇 職業 災害 致 身體 遺存 障害 必需 使用 輔助 器具 可否 申請 補助
67,勞工 遭遇 職業 災害 臥床 行動 申請 看護 補助 補助 標準 為何
67,勞工 發生 職業 災害 後 死亡 家屬 申請 何種 補助 補助 標準 為何
67,職業 災害 勞工 保護法 中 有否 提供 辦理 職業 災害 預防 職業 災害 勞工 重建 補助 申請
67,事業單位 職業 訓練 機構 相關 團體 辦理 職業 災害 預防 職業 災害 勞工 職業 重建 補助 應檢具 申請 資料 為何 向何 單位 申請 提出申請
67,申請 職業 災害 預防 及職 職業 災害 勞工 職業 重建 補助 時 實施 計畫 內容 為何
67,申請 職業 災害 預防 及職 職業 災害 勞工 職業 重建 補助 時 補助 金額 是否 限制
67,辦理 職業 災害 預防 職業 災害 勞工 職業 重建 補助 未 確實 執行 處置
67,職業 災害 勞工 保護法 規定 申請 輔助 設施 補助 向何 單位 申請 限制 條件 為何
67,雇主 可否 職業 災害 勞工 終止 勞動 契約 職業 災害 勞工 可否 雇主 終止 勞動 契約
67,事業單位 工作 交付 承攬 職業 災害 勞工 保護法 施行 後 勞工 發生 職業 災害 時 是否 保障
67,依法 應 參加 勞工保險 雇主 未 勞工 辦理 加入 勞工保險 雇主 應負 責任 為何
67,勞工保險 被保險人 發生 職業 災害 成殘後可 申請 何種 補助
67,參加 勞工保險 職業 災害 勞工 職業 災害 醫療 期間 雇主 終止 勞動 契約 退保 能否 參加 勞工保險 應由何 單位 辦理 加保
67,職業 災害 勞工 醫療 期間 雇主 終止 勞動 契約 退保 應於 多久 期間 辦理 加保 手續
67,職業 災害 勞工 醫療 期間 雇主 終止 勞動 契約 退保 如願 加保 應 負擔 保險費 保險費 繳納
67,職業 災害 勞工 規定 參加 勞工保險 普通 事故保險 後 可否 請領 職災 保險 給付
67,職業 災害 勞工 規定 參加 勞工保險 普通 事故保險 後 受僱 工作 或轉 投保 公教人員 保險 軍人 保險 可否 加保
67,勞動 檢查 事項 範圍 為何
67,勞動 檢查
67,勞動 檢查 是否 應 事先 通知
67,事業單位 是否 拒絕 勞動 檢查
67,事業單位 拒絕 勞動 檢查 後果 為何
67,檢查員 執行 職務 時 權限 為何
67,勞動 檢查 處理 情形 為何
67,事業單位 遭 停工處分 應 處理
67,事業單位 不服 勞動 檢查 救濟 途徑 為何
67,勞動 檢查程序 為何
67,外牆 修繕 工程 施工 架 作業 安全 防護 應 注意 事項
67,斜 屋頂 汰舊換新 工程 作業 安全 防護 須 注意事項
67,確保 移動式 施工 架 作業 安全
67,局限 空間 作業 應 預防 災害
67,營造 工地 漏電 斷路器 設置 規格 法定標準 為何
67,職業 安全 衛生法 第二十七條 第一項 規定 是否 不合理 處
67,工程 職安衛 費用 預算 偏低 如依 現行法令 要求 規定 辦理 勢必 造成 營造廠 額外負擔
67,建議 勞檢 處於 執行 檢查 時 能齊 檢查 標準 以利 業者 遵循 應以 輔導 代替 處罰
67,建議 將職安衛 重點 事項 拍攝 成 錄影帶 提供 業界 作為 教育 訓練 及施作 參考
67,勞檢處 執行 新 法規 時 建請 先 告知 業界 以利 遵行
67,流動性 勞工 不易 辦理 安全衛生 訓練 建議 政府 單位 定期 開辦 安衛 教育 訓練 課程 輔導 勞 勞工 加入 工會 建立 證照 制度
67,多數 工程 常將 土建 水電 空調 分項 工程 分別 交由 專業 廠商 平行 承攬 易 造成 工地 安全衛生 管理 不易
67,公司 規模 工地 負責人 易因 職業 災害 遭 移送 法辦 是否 不合理 處
68,本市 富德靈 骨樓 陽明山 靈 骨塔 適用 櫃 多罐
68,何要 辦理 櫃 多罐
68,本市 殯葬 服務業 申請 許可 變更
68,外縣市 殯葬 服務業 申請 跨區 備查
68,取得 一櫃 多罐 資訊
68,請問 探視 時間 為何 非 親屬 前往 探視
68,原 申請人 過世 子女 可代為 申請 多元 環保 葬 鼓勵 金
68,申請 多元 環保 葬 鼓勵 金
68,如欲 查詢 相關 殯葬 制度 管理 設施 管理 資料 管道 為何
68,一櫃 多罐 申請
68,臻 愛樓 實施 一櫃 多罐 受理 一櫃 一罐
68,一櫃 多罐 使用 年限 多久
68,一櫃 多罐 有無 相關 規定 限制
68,一櫃 多罐 收費 基準 為何
68,生前 欲 指定 朋友 辦理 身後事 手續
68,申請 設立 殯葬 服務業
68,臺北市 殯葬 管理處 提供 治喪 服務項目 為何
68,火葬 時間 可否 使用 電子儀器 顯示 預定 時間
68,臺北市 目前 幾處 寺廟 興辦 合法 靈骨樓 塔 位置 各在 哪裡
68,本市 公立 靈骨樓 塔 為何 年 全面禁止 焚燒 金 銀紙
68,富德及 陽明山 靈骨樓 塔 骨灰 罐 罈 位滿位 申請 候補
68,違法 濫葬 處理
68,富德 公墓 供 申請 埋葬 一墓位 面積 多大
68,臺北市 目前 幾處 私立 靈骨樓 塔 位置 各在 哪裡
68,遺體 可否 土葬 辦理
68,公墓區 遼闊 正確 墓區
68,請問 遺體 火化 撿 骨 需要 多久 時間
68,如欲 參加 聯合 奠祭 是否 戶籍 限制 外國人 可否 參加
68,請問 受葬者 戶籍 臺北市 火化 非 火化場 火化 是否 檢附 骨灰 處理 文件
68,請問 參加 海葬 需要 繳交 費用
68,請問 亡者 戶籍 外縣 市民 眾 報名 參加 聯合 海葬
68,請問 海葬 實施 程序 為何
68,先人 參加 環保 葬 後 請問 是否 亡者 追思 紀念 方式
68,查詢 臺北市 殯葬 管理處 服務項目 申請書 表
68,前往 臺北市 第一 殯儀館 陽明山 富德靈 骨樓 塔
68,請問 申請 海葬
68,請問 日內 火化 優免 措施 為何
68,親友 死亡 後 家屬 辦理 身後事
68,殯葬 管理處 第一 第二 殯儀館 服務 疑問 建議 洽詢
68,何謂 禮堂 善後 處理費
68,遺體 冷藏 費用 計算
68,第一 殯儀館 各級 禮堂 容納 人
68,本市 低收入 戶 辦理 喪葬 事宜 需要 費用
68,臺北市 骨灰 骸 寄存 申請 目前 規費 標準 各為何
68,殯儀館 提供 禮堂 使用 時間 多久
68,何謂 聯合 奠祭 提供 免費 服務項目 申請 必備 證件 為何
68,請問 聯合 海葬 報名 報名 時間 名額 是否 有限
68,亡者 子女 屬 大陸 居民 台 無 親屬 朋友 協助 辦理 身後事
68,臺北市 目前 供 埋葬 墓地 幾處 位置 哪裡 相關 申請 規定 為何
68,非 本市 市民 申請 樹 花葬
68,申請 埋葬 許可證
68,請問 樹 花葬者 亡者 骨灰 處理
68,請問 參加 樹 花葬 需要 繳交 費用
68,請問 樹 花葬 地點 決定
68,請問 申請 樹 花葬
68,臺北市 目前 幾處 公立 靈骨樓 塔 位置 各在 哪裡
68,申請 墳墓 修繕 應 辦理
68,申請 遷葬 證明
68,遺體 靈柩 運回 辦理
68,火化 遺體 可否 選擇 進 火化 爐 時間
68,透過 途 逕 捐款 臺北市 殯葬 管理處
68,請問 海葬 亡者 骨灰 處理 直接 骨灰 倒 入海 中
68,本市 低收入 戶 中低收入 戶 辦理 喪葬 事宜 需要 費用
69,調解 業務 常見 問答
69,兵役 替代 役 退役 證明 遺失 辦理 補發
69,兵役 情形 之下 申請 延期 入營
69,人文 信義 公民 會館 交通 資訊
69,兵役 申請 役男 短期 出境
69,人文 寺廟 祭祀 公業 登記 應向何 單位 辦理
69,兵役 役男 役期 為何
69,社會 本市 各項 社會福利 社會 救助 項目 請 參考 台北市 政府 社會局 網站
69,經建 農戶 種稻 轉作 休耕 申請 補助 需備 文件
69,健保 投保 區公所 第六類 人口 辦理 全民 健保 返國 復 保 需要 攜帶 證明文件
69,健保 大陸 地區 配偶 臺 參加 全民 健康 保險
69,健保 父母 不知去向 未報 失蹤 子女 參加 全民 健康 保險
69,健保 預計 出國 六個月 以上 可否 辦理 停保
69,健保 係 第六類 保險 對象 區公所 參加 健保 目前 正逢 綜合 所得稅 申報 期間 須健 保費 繳納 証 明 辦理 列舉 扣除額 要向何 單位 索取
69,健保 新生兒 國外 出生 返國 投保 生效日 為何
69,健保 已至 私人 公司 上班 為何 收到 貴 公所 保費 繳款單
69,健保 已 年滿 歲 亦 臺北市 設籍並 實際 居住 一年 以上 為何 仍須 繳納 健 保費
69,健保 加保 剛自 國外 回 台 應 辦理 健保
69,健保 私人 公司 轉出 目前 尚未 上班 那應 加保 辦理
69,健保 榮民 遺眷 辦理 健保應 準備 證件
69,健保 外籍 配偶 可否 辦理 全民 健保
69,健保 辦理 低收入 戶 福保 應備 證件
69,健保 領有 身心 殘障 手冊 健 保費 是不是 補助
69,健保 健保 卡 更新
69,健保 弟弟 剛由 軍中 退伍 健保
69,健保 加保 區公所 保費 金額
69,健保 剛出生 嬰兒 加保
69,社會 申請 身心 障礙者 鑑定 需 具備 證件
69,兵役 後備軍人 具備 何種 條件 申請 兵役法 第四十一條 第五款 緩召
69,兵役 役男 獨子 家庭 經濟 狀況 困難者 可否 申請 家庭 因素 服 補充兵 條件 為何
69,民政 住家 門前 停放 廢棄 機 汽 車 盆栽 障礙物 霸占 公用 停車位 處理
69,民政 欲 參加 選舉 選務工作 人員 應向何 單位 報名 資格
69,民政 環保 義工 應向何 單位 報名
69,民政 原住民 各項 福利 應向何 單位 申請
69,民政 學齡兒童 學區 認定 送達 入學 通知單
69,民政 成立 大廈 管理 委員會 並向何 單位 申請
69,民政 信義 區區 民 活動中心 幾處 申請 費用
69,民政 申請 里 民 活動場所
70,市府 專車 市府 員工 民眾 皆 付費 搭乘
70,公車 票價 調漲
70,如民眾 反映 新北市 轄 公車 路線 應 處理
70,本市 提供 公 車間 轉乘 優惠
70,身障 朋友 陽明山
70,租用 公車
70,無 張貼 改道 公告 站位 候車 卻 不到 公車
70,集會 活動 已經 結束 後 公車 不到
70,請問 集會 活動 公車 改道 後 應於 搭乘 公車
70,想要 搭公車 點到 點 請問 坐
70,公車 停靠 區 停靠 大眾 公車 外 還可 停靠 車種 校車 遊覽車
70,公車 專用道 有無 特定 時間 開放 大小 客車 行駛
70,何謂 市民 小巴 計費
70,市民 搭乘 公車 若為 車上 投現 使用 悠遊 卡 年齡層 票價 為何
70,坐貓空 纜車 後 搭 貓空 遊園 公車 是否 需 費用 優惠
70,年度 公車 手冊 發行 時為
70,公車 分段 點應 查詢
70,公車 分段 點 決定 依據 為何
70,貓空及 陽明山 遊園 公車 車資
70,申請 新增 遷移 公車站 牌及 候車亭
71,寵物 遭 毒蛇 咬傷 哪裡施 抗毒血清
71,街貓 友善 照護 TCCP 行動 方案
71,送交 動物 家 收容 流浪 犬貓 是否 皆 確實 作 晶片 掃描 通知 主人 未 植入 晶片 之犬貓 飼 主要 查詢 是否 已 遭 安樂死 處理
71,臺北市 提供 載運 寵物 服務 車隊
71,民眾 野生動物 處置
71,動物醫院 收費 不合理 參考 本市 獸 醫師公會 訂定 收費 標準 訂定 項目
71,我家 狗狗 很壞 不停 亂咬 請問 課來 指正 行為
